class_id,rxcui,generic_name,rela,condition_name
D006967,7966,pemoline,ci_with,Hypersensitivity
D008107,7966,pemoline,ci_with,Liver Diseases
D011618,7966,pemoline,ci_with,Psychotic Disorders
D005879,7966,pemoline,ci_with,Tourette Syndrome
D001289,7966,pemoline,may_treat,Attention Deficit Disorder with Hyperactivity
D009290,7966,pemoline,may_treat,Narcolepsy
D011618,7974,penfluridol,may_treat,Psychotic Disorders
D019967,7974,penfluridol,may_treat,Schizophrenia Spectrum and Other Psychotic Disorders
D002543,8013,pentoxifylline,ci_with,Cerebral Hemorrhage
D006967,8013,pentoxifylline,ci_with,Hypersensitivity
D012166,8013,pentoxifylline,ci_with,Retinal Hemorrhage
D002545,8013,pentoxifylline,may_treat,Brain Ischemia
D003925,8013,pentoxifylline,may_treat,Diabetic Angiopathies
D003929,8013,pentoxifylline,may_treat,Diabetic Neuropathies
D005734,8013,pentoxifylline,may_treat,Gangrene
D018783,8013,pentoxifylline,may_treat,"Impotence, Vasculogenic"
D007383,8013,pentoxifylline,may_treat,Intermittent Claudication
D016779,8013,pentoxifylline,may_treat,"Malaria, Cerebral"
D020521,8013,pentoxifylline,may_treat,Stroke
D013927,8013,pentoxifylline,may_treat,Thrombosis
D014657,8013,pentoxifylline,may_treat,Vasculitis
D011618,8042,perazine,may_treat,Psychotic Disorders
D012559,8042,perazine,may_treat,Schizophrenia
D004342,8047,pergolide,ci_with,Drug Hypersensitivity
D010300,8047,pergolide,may_treat,Parkinson Disease
D005879,8047,pergolide,may_treat,Tourette Syndrome
D004342,8766,periciazine,ci_with,Drug Hypersensitivity
D000374,8766,periciazine,may_treat,Aggression
D011618,8766,periciazine,may_treat,Psychotic Disorders
D001778,8076,perphenazine,ci_with,Blood Coagulation Disorders
D001855,8076,perphenazine,ci_with,Bone Marrow Diseases
D001925,8076,perphenazine,ci_with,"Brain Damage, Chronic"
D003128,8076,perphenazine,ci_with,Coma
D004342,8076,perphenazine,ci_with,Drug Hypersensitivity
D010265,8076,perphenazine,ci_with,Paraproteinemias
D006816,8076,perphenazine,may_treat,Huntington Disease
D009325,8076,perphenazine,may_treat,Nausea
D011618,8076,perphenazine,may_treat,Psychotic Disorders
D012202,8076,perphenazine,may_treat,Reye Syndrome
D012559,8076,perphenazine,may_treat,Schizophrenia
D013375,8076,perphenazine,may_treat,Substance Withdrawal Syndrome
D014103,8076,perphenazine,may_treat,Torticollis
D005879,8076,perphenazine,may_treat,Tourette Syndrome
D014839,8076,perphenazine,may_treat,Vomiting
D001161,33272,phendimetrazine,ci_with,Arteriosclerosis
D002318,33272,phendimetrazine,ci_with,Cardiovascular Diseases
D004342,33272,phendimetrazine,ci_with,Drug Hypersensitivity
D005901,33272,phendimetrazine,ci_with,Glaucoma
D006973,33272,phendimetrazine,ci_with,Hypertension
D006980,33272,phendimetrazine,ci_with,Hyperthyroidism
D011595,33272,phendimetrazine,ci_with,Psychomotor Agitation
D019966,33272,phendimetrazine,ci_with,Substance-Related Disorders
D009765,33272,phendimetrazine,may_treat,Obesity
D002561,8123,phenelzine,ci_with,Cerebrovascular Disorders
D004342,8123,phenelzine,ci_with,Drug Hypersensitivity
D006333,8123,phenelzine,ci_with,Heart Failure
D006973,8123,phenelzine,ci_with,Hypertension
D007674,8123,phenelzine,ci_with,Kidney Diseases
D008107,8123,phenelzine,ci_with,Liver Diseases
D010673,8123,phenelzine,ci_with,Pheochromocytoma
D003866,8123,phenelzine,may_treat,Depressive Disorder
D001161,8133,phenmetrazine,ci_with,Arteriosclerosis
D004342,8133,phenmetrazine,ci_with,Drug Hypersensitivity
D005901,8133,phenmetrazine,ci_with,Glaucoma
D006973,8133,phenmetrazine,ci_with,Hypertension
D006980,8133,phenmetrazine,ci_with,Hyperthyroidism
D011247,8133,phenmetrazine,ci_with,Pregnancy
D015819,8133,phenmetrazine,ci_with,"Substance Abuse, Intravenous"
D009765,8133,phenmetrazine,may_treat,Obesity
D000033,8150,phenprocoumon,ci_with,"Abortion, Threatened"
D000437,8150,phenprocoumon,ci_with,Alcoholism
D000783,8150,phenprocoumon,ci_with,Aneurysm
D001206,8150,phenprocoumon,ci_with,Ascorbic Acid Deficiency
D002277,8150,phenprocoumon,ci_with,Carcinoma
D002543,8150,phenprocoumon,ci_with,Cerebral Hemorrhage
D004238,8150,phenprocoumon,ci_with,Diverticulitis
D004342,8150,phenprocoumon,ci_with,Drug Hypersensitivity
D004461,8150,phenprocoumon,ci_with,Eclampsia
D004614,8150,phenprocoumon,ci_with,Emaciation
D004697,8150,phenprocoumon,ci_with,"Endocarditis, Bacterial"
D006471,8150,phenprocoumon,ci_with,Gastrointestinal Hemorrhage
D006467,8150,phenprocoumon,ci_with,Hemophilia A
D002836,8150,phenprocoumon,ci_with,Hemophilia B
D006974,8150,phenprocoumon,ci_with,"Hypertension, Malignant"
D007938,8150,phenprocoumon,ci_with,Leukemia
D008107,8150,phenprocoumon,ci_with,Liver Diseases
D010490,8150,phenprocoumon,ci_with,Pericardial Effusion
D010493,8150,phenprocoumon,ci_with,Pericarditis
D019106,8150,phenprocoumon,ci_with,Postoperative Hemorrhage
D011225,8150,phenprocoumon,ci_with,Pre-Eclampsia
D011247,8150,phenprocoumon,ci_with,Pregnancy
D011469,8150,phenprocoumon,ci_with,Prostatic Diseases
D011502,8150,phenprocoumon,ci_with,Protein-Energy Malnutrition
D011696,8150,phenprocoumon,ci_with,"Purpura, Thrombocytopenic"
D014813,8150,phenprocoumon,ci_with,Vitamin K Deficiency
D011655,8150,phenprocoumon,may_prevent,Pulmonary Embolism
D013923,8150,phenprocoumon,may_prevent,Thromboembolism
D020246,8150,phenprocoumon,may_prevent,Venous Thrombosis
D011655,8150,phenprocoumon,may_treat,Pulmonary Embolism
D013923,8150,phenprocoumon,may_treat,Thromboembolism
D020246,8150,phenprocoumon,may_treat,Venous Thrombosis
D001161,8152,phentermine,ci_with,Arteriosclerosis
D001942,8152,phentermine,ci_with,Breast Feeding
D002318,8152,phentermine,ci_with,Cardiovascular Diseases
D002648,8152,phentermine,ci_with,Child
D004342,8152,phentermine,ci_with,Drug Hypersensitivity
D005901,8152,phentermine,ci_with,Glaucoma
D006973,8152,phentermine,ci_with,Hypertension
D006980,8152,phentermine,ci_with,Hyperthyroidism
D011247,8152,phentermine,ci_with,Pregnancy
D011595,8152,phentermine,ci_with,Psychomotor Agitation
D015819,8152,phentermine,ci_with,"Substance Abuse, Intravenous"
D019966,8152,phentermine,ci_with,Substance-Related Disorders
D009765,8152,phentermine,may_treat,Obesity
D003866,8156,phenylalanine,may_treat,Depressive Disorder
D005512,8156,phenylalanine,may_treat,Food Hypersensitivity
D006261,8156,phenylalanine,may_treat,Headache
D006973,8156,phenylalanine,may_treat,Hypertension
D001145,8331,pimozide,ci_with,"Arrhythmias, Cardiac"
D003128,8331,pimozide,ci_with,Coma
D004342,8331,pimozide,ci_with,Drug Hypersensitivity
D007008,8331,pimozide,ci_with,Hypokalemia
D008133,8331,pimozide,ci_with,Long QT Syndrome
D020323,8331,pimozide,ci_with,Tics
D006816,8331,pimozide,may_treat,Huntington Disease
D011618,8331,pimozide,may_treat,Psychotic Disorders
D005879,8331,pimozide,may_treat,Tourette Syndrome
D012559,33739,pipamperone,may_treat,Schizophrenia
D012559,8338,piperacetazine,may_treat,Schizophrenia
D012559,8348,pipothiazine,may_treat,Schizophrenia
D017093,2197878,pitolisant,ci_with,Liver Failure
D012893,2197878,pitolisant,may_treat,Sleep Wake Disorders
D004342,34345,pralidoxime,ci_with,Drug Hypersensitivity
D011041,34345,pralidoxime,ci_with,Poisoning
D064420,34345,pralidoxime,may_prevent,Drug-Related Side Effects and Adverse Reactions
D062787,34345,pralidoxime,may_treat,Drug Overdose
D064420,34345,pralidoxime,may_treat,Drug-Related Side Effects and Adverse Reactions
D011041,34345,pralidoxime,may_treat,Poisoning
D004342,746741,pramipexole,ci_with,Drug Hypersensitivity
D003866,746741,pramipexole,may_treat,Depressive Disorder
D010300,746741,pramipexole,may_treat,Parkinson Disease
D004342,3143,prasterone,ci_with,Drug Hypersensitivity
D007774,3143,prasterone,ci_with,Lactation
D011247,3143,prasterone,ci_with,Pregnancy
D000309,3143,prasterone,may_treat,Adrenal Insufficiency
D004414,3143,prasterone,may_treat,Dyspareunia
D008177,3143,prasterone,may_treat,Lupus Vulgaris
D019968,3143,prasterone,may_treat,Sexual and Gender Disorders
D004342,8627,prazepam,ci_with,Drug Hypersensitivity
D015812,8627,prazepam,ci_with,"Glaucoma, Angle-Closure"
D011247,8627,prazepam,ci_with,Pregnancy
D000430,8627,prazepam,may_treat,Alcohol Withdrawal Delirium
D001008,8627,prazepam,may_treat,Anxiety Disorders
D004381,8627,prazepam,may_treat,Duodenal Ulcer
D004828,8627,prazepam,may_treat,"Epilepsies, Partial"
D009128,8627,prazepam,may_treat,Muscle Spasticity
D004342,8701,procaine,ci_with,Drug Hypersensitivity
D010146,8701,procaine,may_prevent,Pain
D010146,8701,procaine,may_treat,Pain
D013375,8701,procaine,may_treat,Substance Withdrawal Syndrome
D000435,8702,procarbazine,ci_with,Alcoholic Intoxication
D000740,8702,procarbazine,ci_with,Anemia
D004342,8702,procarbazine,ci_with,Drug Hypersensitivity
D007970,8702,procarbazine,ci_with,Leukopenia
D009503,8702,procarbazine,ci_with,Neutropenia
D011247,8702,procarbazine,ci_with,Pregnancy
D013921,8702,procarbazine,ci_with,Thrombocytopenia
D001932,8702,procarbazine,may_treat,Brain Neoplasms
D006689,8702,procarbazine,may_treat,Hodgkin Disease
D008175,8702,procarbazine,may_treat,Lung Neoplasms
D008228,8702,procarbazine,may_treat,"Lymphoma, Non-Hodgkin"
D008545,8702,procarbazine,may_treat,Melanoma
D009101,8702,procarbazine,may_treat,Multiple Myeloma
D000437,8704,prochlorperazine,ci_with,Alcoholism
D002675,8704,prochlorperazine,ci_with,"Child, Preschool"
D003128,8704,prochlorperazine,ci_with,Coma
D004342,8704,prochlorperazine,ci_with,Drug Hypersensitivity
D007231,8704,prochlorperazine,ci_with,"Infant, Newborn"
D007234,8704,prochlorperazine,ci_with,"Infant, Premature"
D009325,8704,prochlorperazine,may_prevent,Nausea
D014839,8704,prochlorperazine,may_prevent,Vomiting
D001008,8704,prochlorperazine,may_treat,Anxiety Disorders
D003704,8704,prochlorperazine,may_treat,Dementia
D009325,8704,prochlorperazine,may_treat,Nausea
D011618,8704,prochlorperazine,may_treat,Psychotic Disorders
D012559,8704,prochlorperazine,may_treat,Schizophrenia
D014839,8704,prochlorperazine,may_treat,Vomiting
D001855,8742,promazine,ci_with,Bone Marrow Diseases
D003128,8742,promazine,ci_with,Coma
D004342,8742,promazine,ci_with,Drug Hypersensitivity
D009325,8742,promazine,may_treat,Nausea
D011618,8742,promazine,may_treat,Psychotic Disorders
D012559,8742,promazine,may_treat,Schizophrenia
D014839,8742,promazine,may_treat,Vomiting
D003128,8745,promethazine,ci_with,Coma
D004342,8745,promethazine,ci_with,Drug Hypersensitivity
D000707,8745,promethazine,may_treat,Anaphylaxis
D003233,8745,promethazine,may_treat,"Conjunctivitis, Allergic"
D009041,8745,promethazine,may_treat,Motion Sickness
D009325,8745,promethazine,may_treat,Nausea
D010146,8745,promethazine,may_treat,Pain
D011183,8745,promethazine,may_treat,Postoperative Complications
D012221,8745,promethazine,may_treat,"Rhinitis, Allergic, Perennial"
D014581,8745,promethazine,may_treat,Urticaria
D014839,8745,promethazine,may_treat,Vomiting
D001855,8770,propiomazine,ci_with,Bone Marrow Diseases
D004342,8770,propiomazine,ci_with,Drug Hypersensitivity
D010673,8770,propiomazine,ci_with,Pheochromocytoma
D012640,8770,propiomazine,ci_with,Seizures
D001008,8770,propiomazine,may_treat,Anxiety Disorders
D007319,8770,propiomazine,may_treat,Sleep Initiation and Maintenance Disorders
D004342,8782,propofol,ci_with,Drug Hypersensitivity
D007774,8782,propofol,ci_with,Lactation
D011247,8782,propofol,ci_with,Pregnancy
D011269,8782,propofol,ci_with,"Pregnancy, Abdominal"
D010146,8782,propofol,may_prevent,Pain
D020250,8782,propofol,may_prevent,Postoperative Nausea and Vomiting
D003693,8782,propofol,may_treat,Delirium
D010146,8782,propofol,may_treat,Pain
D011595,8782,propofol,may_treat,Psychomotor Agitation
D013226,8782,propofol,may_treat,Status Epilepticus
D001249,8787,propranolol,ci_with,Asthma
D054537,8787,propranolol,ci_with,Atrioventricular Block
D001919,8787,propranolol,ci_with,Bradycardia
D016535,8787,propranolol,ci_with,Bronchial Hyperreactivity
D004342,8787,propranolol,ci_with,Drug Hypersensitivity
D006333,8787,propranolol,ci_with,Heart Failure
D007022,8787,propranolol,ci_with,Hypotension
D011247,8787,propranolol,ci_with,Pregnancy
D011654,8787,propranolol,ci_with,Pulmonary Edema
D011928,8787,propranolol,ci_with,Raynaud Disease
D012770,8787,propranolol,ci_with,"Shock, Cardiogenic"
D012804,8787,propranolol,ci_with,Sick Sinus Syndrome
D008881,8787,propranolol,may_prevent,Migraine Disorders
D000787,8787,propranolol,may_treat,Angina Pectoris
D004932,8787,propranolol,may_treat,Esophageal and Gastric Varices
D020329,8787,propranolol,may_treat,Essential Tremor
D006333,8787,propranolol,may_treat,Heart Failure
D006973,8787,propranolol,may_treat,Hypertension
D009203,8787,propranolol,may_treat,Myocardial Infarction
D016584,8787,propranolol,may_treat,Panic Disorder
D010673,8787,propranolol,may_treat,Pheochromocytoma
D013617,8787,propranolol,may_treat,"Tachycardia, Supraventricular"
D017180,8787,propranolol,may_treat,"Tachycardia, Ventricular"
D014693,8787,propranolol,may_treat,Ventricular Fibrillation
D004342,8825,protamine sulfate (USP),ci_with,Drug Hypersensitivity
D062787,8825,protamine sulfate (USP),may_treat,Drug Overdose
D006470,8825,protamine sulfate (USP),may_treat,Hemorrhage
D011183,8825,protamine sulfate (USP),may_treat,Postoperative Complications
D004342,8826,protamines,ci_with,Drug Hypersensitivity
D062787,8826,protamines,may_treat,Drug Overdose
D004342,8886,protriptyline,ci_with,Drug Hypersensitivity
D009203,8886,protriptyline,ci_with,Myocardial Infarction
D003866,8886,protriptyline,may_treat,Depressive Disorder
D004342,35185,quazepam,ci_with,Drug Hypersensitivity
D015812,35185,quazepam,ci_with,"Glaucoma, Angle-Closure"
D011247,35185,quazepam,ci_with,Pregnancy
D012131,35185,quazepam,ci_with,Respiratory Insufficiency
D012891,35185,quazepam,ci_with,Sleep Apnea Syndromes
D007319,35185,quazepam,may_treat,Sleep Initiation and Maintenance Disorders
D001778,51272,quetiapine,ci_with,Blood Coagulation Disorders
D003128,51272,quetiapine,ci_with,Coma
D004342,51272,quetiapine,ci_with,Drug Hypersensitivity
D008107,51272,quetiapine,ci_with,Liver Diseases
D001321,51272,quetiapine,may_treat,Autistic Disorder
D001714,51272,quetiapine,may_treat,Bipolar Disorder
D003865,51272,quetiapine,may_treat,Major Depressive Disorder
D011618,51272,quetiapine,may_treat,Psychotic Disorders
D012559,51272,quetiapine,may_treat,Schizophrenia
D004342,9100,racemethionine,ci_with,Drug Hypersensitivity
D003963,9100,racemethionine,may_treat,Diaper Rash
D062787,9100,racemethionine,may_treat,Drug Overdose
D064420,9100,racemethionine,may_treat,Drug-Related Side Effects and Adverse Reactions
D000799,596205,ramelteon,ci_with,Angioedema
D007319,596205,ramelteon,may_treat,Sleep Initiation and Maintenance Disorders
D001289,60842,reboxetine,may_treat,Attention Deficit Disorder with Hyperactivity
D003863,60842,reboxetine,may_treat,Depression
D016584,60842,reboxetine,may_treat,Panic Disorder
D003093,9260,reserpine,ci_with,"Colitis, Ulcerative"
D003866,9260,reserpine,ci_with,Depressive Disorder
D004342,9260,reserpine,ci_with,Drug Hypersensitivity
D007022,9260,reserpine,ci_with,Hypotension
D010437,9260,reserpine,ci_with,Peptic Ulcer
D020820,9260,reserpine,may_treat,Dyskinesias
D006973,9260,reserpine,may_treat,Hypertension
D012559,9260,reserpine,may_treat,Schizophrenia
D004342,35636,risperidone,ci_with,Drug Hypersensitivity
D001321,35636,risperidone,may_treat,Autistic Disorder
D001714,35636,risperidone,may_treat,Bipolar Disorder
D003704,35636,risperidone,may_treat,Dementia
D012559,35636,risperidone,may_treat,Schizophrenia
D005879,35636,risperidone,may_treat,Tourette Syndrome
D004342,183379,rivastigmine,ci_with,Drug Hypersensitivity
D006967,183379,rivastigmine,ci_with,Hypersensitivity
D000544,183379,rivastigmine,may_treat,Alzheimer Disease
D004342,616739,rotigotine,ci_with,Drug Hypersensitivity
D010300,616739,rotigotine,may_treat,Parkinson Disease
D012148,616739,rotigotine,may_treat,Restless Legs Syndrome
D001714,2559612,samidorphan,may_treat,Bipolar Disorder
D000087122,2559612,samidorphan,may_treat,Mania
D012559,2559612,samidorphan,may_treat,Schizophrenia
D000402,9624,secobarbital,ci_with,Airway Obstruction
D004342,9624,secobarbital,ci_with,Drug Hypersensitivity
D017093,9624,secobarbital,ci_with,Liver Failure
D011164,9624,secobarbital,ci_with,Porphyrias
D011247,9624,secobarbital,ci_with,Pregnancy
D007319,9624,secobarbital,may_treat,Sleep Initiation and Maintenance Disorders
D004342,9639,selegiline,ci_with,Drug Hypersensitivity
D000544,9639,selegiline,may_treat,Alzheimer Disease
D001289,9639,selegiline,may_treat,Attention Deficit Disorder with Hyperactivity
D003866,9639,selegiline,may_treat,Depressive Disorder
D010300,9639,selegiline,may_treat,Parkinson Disease
D012559,9639,selegiline,may_treat,Schizophrenia
D001289,2562176,serdexmethylphenidate,may_treat,Attention Deficit Disorder with Hyperactivity
D012559,41996,sertindole,may_treat,Schizophrenia
D004342,36437,sertraline,ci_with,Drug Hypersensitivity
D003866,36437,sertraline,may_treat,Depressive Disorder
D001068,36437,sertraline,may_treat,Feeding and Eating Disorders
D009771,36437,sertraline,may_treat,Obsessive-Compulsive Disorder
D016584,36437,sertraline,may_treat,Panic Disorder
D013313,36437,sertraline,may_treat,"Stress Disorders, Post-Traumatic"
D000856,36514,sibutramine,ci_with,Anorexia Nervosa
D001145,36514,sibutramine,ci_with,"Arrhythmias, Cardiac"
D052018,36514,sibutramine,ci_with,Bulimia Nervosa
D004342,36514,sibutramine,ci_with,Drug Hypersensitivity
D006333,36514,sibutramine,ci_with,Heart Failure
D006973,36514,sibutramine,ci_with,Hypertension
D020521,36514,sibutramine,ci_with,Stroke
D009765,36514,sibutramine,may_treat,Obesity
D004342,136411,sildenafil,ci_with,Drug Hypersensitivity
D006976,136411,sildenafil,may_treat,"Hypertension, Pulmonary"
D018783,136411,sildenafil,may_treat,"Impotence, Vasculogenic"
D000471,36676,sodium bicarbonate,ci_with,Alkalosis
D004342,36676,sodium bicarbonate,ci_with,Drug Hypersensitivity
D004487,36676,sodium bicarbonate,ci_with,Edema
D006955,36676,sodium bicarbonate,ci_with,Hypernatremia
D006996,36676,sodium bicarbonate,ci_with,Hypocalcemia
D011654,36676,sodium bicarbonate,ci_with,Pulmonary Edema
D064420,36676,sodium bicarbonate,may_prevent,Drug-Related Side Effects and Adverse Reactions
D000141,36676,sodium bicarbonate,may_treat,"Acidosis, Renal Tubular"
D062787,36676,sodium bicarbonate,may_treat,Drug Overdose
D004415,36676,sodium bicarbonate,may_treat,Dyspepsia
D005764,36676,sodium bicarbonate,may_treat,Gastroesophageal Reflux
D006323,36676,sodium bicarbonate,may_treat,Heart Arrest
D006356,36676,sodium bicarbonate,may_treat,Heartburn
D006947,36676,sodium bicarbonate,may_treat,Hyperkalemia
D001932,56570,somatrem,ci_with,Brain Neoplasms
D004342,56570,somatrem,ci_with,Drug Hypersensitivity
D020300,56570,somatrem,ci_with,Intracranial Hemorrhages
D002100,56570,somatrem,may_treat,Cachexia
D004392,56570,somatrem,may_treat,Dwarfism
D006333,56570,somatrem,may_treat,Heart Failure
D011218,56570,somatrem,may_treat,Prader-Willi Syndrome
D016638,2644503,somatrogon,ci_with,Critical Illness
D003930,2644503,somatrogon,ci_with,Diabetic Retinopathy
D009369,2644503,somatrogon,ci_with,Neoplasms
D011218,2644503,somatrogon,ci_with,Prader-Willi Syndrome
D006130,2644503,somatrogon,may_prevent,Growth Disorders
D006130,2644503,somatrogon,may_treat,Growth Disorders
D001932,61148,somatropin,ci_with,Brain Neoplasms
D016638,61148,somatropin,ci_with,Critical Illness
D003930,61148,somatropin,ci_with,Diabetic Retinopathy
D004342,61148,somatropin,ci_with,Drug Hypersensitivity
D020300,61148,somatropin,ci_with,Intracranial Hemorrhages
D011218,61148,somatropin,ci_with,Prader-Willi Syndrome
D002100,61148,somatropin,may_treat,Cachexia
D004392,61148,somatropin,may_treat,Dwarfism
D006333,61148,somatropin,may_treat,Heart Failure
D009634,61148,somatropin,may_treat,Noonan Syndrome
D011218,61148,somatropin,may_treat,Prader-Willi Syndrome
D014424,61148,somatropin,may_treat,Turner Syndrome
D009290,1547099,suvorexant,ci_with,Narcolepsy
D007319,1547099,suvorexant,may_treat,Sleep Initiation and Maintenance Disorders
D064420,10318,tacrine,ci_with,Drug-Related Side Effects and Adverse Reactions
D006967,10318,tacrine,ci_with,Hypersensitivity
D000544,10318,tacrine,may_treat,Alzheimer Disease
D004342,358263,tadalafil,ci_with,Drug Hypersensitivity
D006976,358263,tadalafil,may_treat,"Hypertension, Pulmonary"
D018783,358263,tadalafil,may_treat,"Impotence, Vasculogenic"
D020178,1490468,tasimelteon,may_treat,"Sleep Disorders, Circadian Rhythm"
D004342,10355,temazepam,ci_with,Drug Hypersensitivity
D015812,10355,temazepam,ci_with,"Glaucoma, Angle-Closure"
D011247,10355,temazepam,ci_with,Pregnancy
D003866,10355,temazepam,may_treat,Depressive Disorder
D016584,10355,temazepam,may_treat,Panic Disorder
D007319,10355,temazepam,may_treat,Sleep Initiation and Maintenance Disorders
D008107,10390,tetrabenazine,ci_with,Liver Diseases
D059020,10390,tetrabenazine,ci_with,Suicidal Ideation
D006816,10390,tetrabenazine,may_treat,Huntington Disease
D006948,10390,tetrabenazine,may_treat,Hyperkinesis
D001008,37985,tetrazepam,may_treat,Anxiety Disorders
D013035,37985,tetrazepam,may_treat,Spasm
D001008,10437,theobromine,may_treat,Anxiety Disorders
D004342,10454,thiamine,ci_with,Drug Hypersensitivity
D020269,10454,thiamine,may_treat,Alcoholic Neuropathy
D001602,10454,thiamine,may_treat,Beriberi
D010383,10454,thiamine,may_treat,Pellagra
D013832,10454,thiamine,may_treat,Thiamine Deficiency
D014899,10454,thiamine,may_treat,Wernicke Encephalopathy
D004342,10464,thiamylal,ci_with,Drug Hypersensitivity
D012640,10464,thiamylal,may_prevent,Seizures
D001008,10464,thiamylal,may_treat,Anxiety Disorders
D004342,38077,thiobutabarbital,ci_with,Drug Hypersensitivity
D007319,38077,thiobutabarbital,may_treat,Sleep Initiation and Maintenance Disorders
D001778,10502,thioridazine,ci_with,Blood Coagulation Disorders
D001855,10502,thioridazine,ci_with,Bone Marrow Diseases
D003128,10502,thioridazine,ci_with,Coma
D004342,10502,thioridazine,ci_with,Drug Hypersensitivity
D006973,10502,thioridazine,ci_with,Hypertension
D007022,10502,thioridazine,ci_with,Hypotension
D011618,10502,thioridazine,may_treat,Psychotic Disorders
D012559,10502,thioridazine,may_treat,Schizophrenia
D001778,10510,thiothixene,ci_with,Blood Coagulation Disorders
D003128,10510,thiothixene,ci_with,Coma
D004342,10510,thiothixene,ci_with,Drug Hypersensitivity
D011618,10510,thiothixene,may_treat,Psychotic Disorders
D012559,10510,thiothixene,may_treat,Schizophrenia
D004342,31914,tiagabine,ci_with,Drug Hypersensitivity
D001714,31914,tiagabine,may_treat,Bipolar Disorder
D004828,31914,tiagabine,may_treat,"Epilepsies, Partial"
D015663,38260,tibolone,may_prevent,"Osteoporosis, Postmenopausal"
D001007,38260,tibolone,may_treat,Anxiety
D019584,38260,tibolone,may_treat,Hot Flashes
D007319,38260,tibolone,may_treat,Sleep Initiation and Maintenance Disorders
D016532,2740012,tividenofusp alfa,may_treat,Mucopolysaccharidosis II
D004342,314875,"tocopheryl acid succinate,D-alpha",ci_with,Drug Hypersensitivity
D000544,314875,"tocopheryl acid succinate,D-alpha",may_prevent,Alzheimer Disease
D000743,314875,"tocopheryl acid succinate,D-alpha",may_prevent,"Anemia, Hemolytic"
D001997,314875,"tocopheryl acid succinate,D-alpha",may_prevent,Bronchopulmonary Dysplasia
D004409,314875,"tocopheryl acid succinate,D-alpha",may_prevent,"Dyskinesia, Drug-Induced"
D014811,314875,"tocopheryl acid succinate,D-alpha",may_prevent,Vitamin E Deficiency
D000544,314875,"tocopheryl acid succinate,D-alpha",may_treat,Alzheimer Disease
D000743,314875,"tocopheryl acid succinate,D-alpha",may_treat,"Anemia, Hemolytic"
D004409,314875,"tocopheryl acid succinate,D-alpha",may_treat,"Dyskinesia, Drug-Induced"
D014811,314875,"tocopheryl acid succinate,D-alpha",may_treat,Vitamin E Deficiency
D001008,38365,tofisopam,may_treat,Anxiety Disorders
D013375,38365,tofisopam,may_treat,Substance Withdrawal Syndrome
D004342,38404,topiramate,ci_with,Drug Hypersensitivity
D008881,38404,topiramate,may_prevent,Migraine Disorders
D001714,38404,topiramate,may_treat,Bipolar Disorder
D004828,38404,topiramate,may_treat,"Epilepsies, Partial"
D004830,38404,topiramate,may_treat,"Epilepsy, Tonic-Clonic"
D065768,38404,topiramate,may_treat,Lennox Gastaut Syndrome
D010146,38404,topiramate,may_treat,Pain
D013036,38404,topiramate,may_treat,"Spasms, Infantile"
D004342,10689,tramadol,ci_with,Drug Hypersensitivity
D009293,10689,tramadol,ci_with,Opioid-Related Disorders
D010146,10689,tramadol,may_treat,Pain
D002318,10734,tranylcypromine,ci_with,Cardiovascular Diseases
D002561,10734,tranylcypromine,ci_with,Cerebrovascular Disorders
D004342,10734,tranylcypromine,ci_with,Drug Hypersensitivity
D006973,10734,tranylcypromine,ci_with,Hypertension
D007674,10734,tranylcypromine,ci_with,Kidney Diseases
D008107,10734,tranylcypromine,ci_with,Liver Diseases
D010673,10734,tranylcypromine,ci_with,Pheochromocytoma
D003866,10734,tranylcypromine,may_treat,Depressive Disorder
D013313,10734,tranylcypromine,may_treat,"Stress Disorders, Post-Traumatic"
D004342,10737,trazodone,ci_with,Drug Hypersensitivity
D003866,10737,trazodone,may_treat,Depressive Disorder
D007319,10737,trazodone,may_treat,Sleep Initiation and Maintenance Disorders
D004342,10767,triazolam,ci_with,Drug Hypersensitivity
D011247,10767,triazolam,ci_with,Pregnancy
D007319,10767,triazolam,may_treat,Sleep Initiation and Maintenance Disorders
D000544,1314420,tricaprylin,may_treat,Alzheimer Disease
D001778,10800,trifluoperazine,ci_with,Blood Coagulation Disorders
D001855,10800,trifluoperazine,ci_with,Bone Marrow Diseases
D003128,10800,trifluoperazine,ci_with,Coma
D004342,10800,trifluoperazine,ci_with,Drug Hypersensitivity
D008107,10800,trifluoperazine,ci_with,Liver Diseases
D001008,10800,trifluoperazine,may_treat,Anxiety Disorders
D011618,10800,trifluoperazine,may_treat,Psychotic Disorders
D012559,10800,trifluoperazine,may_treat,Schizophrenia
D011618,10804,trifluperidol,may_treat,Psychotic Disorders
D019967,10804,trifluperidol,may_treat,Schizophrenia Spectrum and Other Psychotic Disorders
D004342,10805,triflupromazine,ci_with,Drug Hypersensitivity
D012202,10805,triflupromazine,ci_with,Reye Syndrome
D006606,10805,triflupromazine,may_treat,Hiccup
D009325,10805,triflupromazine,may_treat,Nausea
D010146,10805,triflupromazine,may_treat,Pain
D011618,10805,triflupromazine,may_treat,Psychotic Disorders
D014839,10805,triflupromazine,may_treat,Vomiting
D001855,10825,trimeprazine,ci_with,Bone Marrow Diseases
D003128,10825,trimeprazine,ci_with,Coma
D004342,10825,trimeprazine,ci_with,Drug Hypersensitivity
D007223,10825,trimeprazine,ci_with,Infant
D007774,10825,trimeprazine,ci_with,Lactation
